id,visitors
air_83db5aff8f50478e_2017-05-09,5.428881181
air_83db5aff8f50478e_2017-05-10,4.115361594
air_83db5aff8f50478e_2017-05-11,5.33320207
air_83db5aff8f50478e_2017-05-12,5.260635415
air_83db5aff8f50478e_2017-05-13,6.212743342
air_83db5aff8f50478e_2017-05-14,3.916340465
air_83db5aff8f50478e_2017-05-15,4.712304326
air_83db5aff8f50478e_2017-05-16,5.697409402
air_83db5aff8f50478e_2017-05-17,4.195430224
air_83db5aff8f50478e_2017-05-18,5.933562878
air_83db5aff8f50478e_2017-05-19,5.436244365
air_83db5aff8f50478e_2017-05-20,6.109350696
air_83db5aff8f50478e_2017-05-21,6.01636169
air_83db5aff8f50478e_2017-05-22,4.740911956
air_83db5aff8f50478e_2017-05-23,5.684628646
air_83db5aff8f50478e_2017-05-24,4.247941329
air_83db5aff8f50478e_2017-05-25,5.885209203
air_83db5aff8f50478e_2017-05-26,5.539048293
air_83db5aff8f50478e_2017-05-27,6.565610594
air_83db5aff8f50478e_2017-05-28,4.065429976
air_83db5aff8f50478e_2017-05-29,4.730574045
air_83db5aff8f50478e_2017-05-30,5.775699191
air_83db5aff8f50478e_2017-05-31,4.152101842
air_84060403939d8216_2017-04-23,7.431297709
air_84060403939d8216_2017-04-24,10.09627914
air_84060403939d8216_2017-04-25,17.22232317
air_84060403939d8216_2017-04-26,14.80353933
air_84060403939d8216_2017-04-27,12.17040713
air_84060403939d8216_2017-04-28,20.06576323
air_84060403939d8216_2017-04-29,19.54475946
air_84060403939d8216_2017-04-30,7.453217576
air_84060403939d8216_2017-05-01,9.715589005
air_84060403939d8216_2017-05-02,16.55374678
air_84060403939d8216_2017-05-03,15.46034764
air_84060403939d8216_2017-05-04,13.27779866
air_84060403939d8216_2017-05-05,18.14549964
air_84060403939d8216_2017-05-06,16.8539758
air_84060403939d8216_2017-05-07,7.024914988
air_84060403939d8216_2017-05-08,10.10248638
air_84060403939d8216_2017-05-09,17.16074295
air_84060403939d8216_2017-05-10,14.51954801
air_84060403939d8216_2017-05-11,11.5689513
air_84060403939d8216_2017-05-12,17.38969813
air_84060403939d8216_2017-05-13,17.55786238
air_84060403939d8216_2017-05-14,7.266341394
air_84060403939d8216_2017-05-15,10.14450173
air_84060403939d8216_2017-05-16,17.95442751
air_84060403939d8216_2017-05-17,14.73532171
air_84060403939d8216_2017-05-18,11.94506499
air_84060403939d8216_2017-05-19,19.7412111
air_84060403939d8216_2017-05-20,17.77973407
air_84060403939d8216_2017-05-21,7.499646112
air_84060403939d8216_2017-05-22,10.04016024
air_84060403939d8216_2017-05-23,17.43640532
air_84060403939d8216_2017-05-24,14.00515913
air_84060403939d8216_2017-05-25,11.75156955
air_84060403939d8216_2017-05-26,19.90438717
air_84060403939d8216_2017-05-27,19.57023015
air_84060403939d8216_2017-05-28,7.463322455
air_84060403939d8216_2017-05-29,10.82055053
air_84060403939d8216_2017-05-30,16.94822366
air_84060403939d8216_2017-05-31,14.42861208
air_848616680ef061bd_2017-04-23,39.52434868
air_848616680ef061bd_2017-04-24,23.8072167
air_848616680ef061bd_2017-04-25,24.51469348
air_848616680ef061bd_2017-04-26,23.92311907
air_848616680ef061bd_2017-04-27,22.23979437
air_848616680ef061bd_2017-04-28,26.12974469
air_848616680ef061bd_2017-04-29,44.00794774
air_848616680ef061bd_2017-04-30,38.28260479
air_848616680ef061bd_2017-05-01,22.97391788
air_848616680ef061bd_2017-05-02,23.85079324
air_848616680ef061bd_2017-05-03,31.71252574
air_848616680ef061bd_2017-05-04,29.36607409
air_848616680ef061bd_2017-05-05,30.51830313
air_848616680ef061bd_2017-05-06,38.05149175
air_848616680ef061bd_2017-05-07,38.77055184
air_848616680ef061bd_2017-05-08,23.14843449
air_848616680ef061bd_2017-05-09,23.96741237
air_848616680ef061bd_2017-05-10,24.28451264
air_848616680ef061bd_2017-05-11,20.93851733
air_848616680ef061bd_2017-05-12,26.02078132
air_848616680ef061bd_2017-05-13,39.58892673
air_848616680ef061bd_2017-05-14,39.81808932
air_848616680ef061bd_2017-05-15,24.36173184
air_848616680ef061bd_2017-05-16,24.71745987
air_848616680ef061bd_2017-05-17,24.47772691
air_848616680ef061bd_2017-05-18,21.74070423
air_848616680ef061bd_2017-05-19,27.43079326
air_848616680ef061bd_2017-05-20,38.50280685
air_848616680ef061bd_2017-05-21,40.19543959
air_848616680ef061bd_2017-05-22,23.35451884
air_848616680ef061bd_2017-05-23,24.64496317
air_848616680ef061bd_2017-05-24,23.77660134
air_848616680ef061bd_2017-05-25,22.07043709
air_848616680ef061bd_2017-05-26,27.75703226
air_848616680ef061bd_2017-05-27,38.74790148
air_848616680ef061bd_2017-05-28,40.46230334
air_848616680ef061bd_2017-05-29,25.23466881
air_848616680ef061bd_2017-05-30,25.06909231
air_848616680ef061bd_2017-05-31,23.11918158
air_84f6876ff7e83ae7_2017-04-23,18.87488082
air_84f6876ff7e83ae7_2017-04-24,18.68243462
air_84f6876ff7e83ae7_2017-04-25,11.28638545
air_84f6876ff7e83ae7_2017-04-26,14.90866016
air_84f6876ff7e83ae7_2017-04-27,9.523535635
air_84f6876ff7e83ae7_2017-04-28,26.14606757
air_84f6876ff7e83ae7_2017-04-29,22.78871213
air_84f6876ff7e83ae7_2017-04-30,19.66294283
air_84f6876ff7e83ae7_2017-05-01,17.72959485
air_84f6876ff7e83ae7_2017-05-02,10.94052681
air_84f6876ff7e83ae7_2017-05-03,16.4214115
air_84f6876ff7e83ae7_2017-05-04,10.84273506
air_84f6876ff7e83ae7_2017-05-05,23.83363868
air_84f6876ff7e83ae7_2017-05-06,19.57106019
air_84f6876ff7e83ae7_2017-05-07,17.55236698
air_84f6876ff7e83ae7_2017-05-08,18.26738897
air_84f6876ff7e83ae7_2017-05-09,10.86447017
air_84f6876ff7e83ae7_2017-05-10,14.43753385
air_84f6876ff7e83ae7_2017-05-11,8.475093445
air_84f6876ff7e83ae7_2017-05-12,23.73313388
air_84f6876ff7e83ae7_2017-05-13,20.20772994
air_84f6876ff7e83ae7_2017-05-14,18.5497589
air_84f6876ff7e83ae7_2017-05-15,18.7440425
air_84f6876ff7e83ae7_2017-05-16,11.27661868
air_84f6876ff7e83ae7_2017-05-17,14.69099455
air_84f6876ff7e83ae7_2017-05-18,9.585314755
air_84f6876ff7e83ae7_2017-05-19,26.05383784
air_84f6876ff7e83ae7_2017-05-20,21.28280774
air_84f6876ff7e83ae7_2017-05-21,21.14088111
air_84f6876ff7e83ae7_2017-05-22,20.88090083
air_84f6876ff7e83ae7_2017-05-23,10.98120629
air_84f6876ff7e83ae7_2017-05-24,14.09657649
air_84f6876ff7e83ae7_2017-05-25,9.440606501
air_84f6876ff7e83ae7_2017-05-26,25.44185714
air_84f6876ff7e83ae7_2017-05-27,23.31367209
air_84f6876ff7e83ae7_2017-05-28,20.89345527
air_84f6876ff7e83ae7_2017-05-29,21.70125884
air_84f6876ff7e83ae7_2017-05-30,10.96556054
air_84f6876ff7e83ae7_2017-05-31,14.07416592
air_8523d6a70de49e6c_2017-04-23,31.01228084
air_8523d6a70de49e6c_2017-04-24,26.28095179
air_8523d6a70de49e6c_2017-04-25,31.19591156
air_8523d6a70de49e6c_2017-04-26,29.54983955
air_8523d6a70de49e6c_2017-04-27,24.77578577
air_8523d6a70de49e6c_2017-04-28,43.00977691
air_8523d6a70de49e6c_2017-04-29,50.25469057
air_8523d6a70de49e6c_2017-04-30,32.11149207
air_8523d6a70de49e6c_2017-05-01,25.24632472
air_8523d6a70de49e6c_2017-05-02,29.23176957
air_8523d6a70de49e6c_2017-05-03,34.51568833
air_8523d6a70de49e6c_2017-05-04,25.92954556
air_8523d6a70de49e6c_2017-05-05,33.66453708
air_8523d6a70de49e6c_2017-05-06,43.65798398
air_8523d6a70de49e6c_2017-05-07,30.4460263
air_8523d6a70de49e6c_2017-05-08,25.65838431
air_8523d6a70de49e6c_2017-05-09,28.77757624
air_8523d6a70de49e6c_2017-05-10,28.75123729
air_8523d6a70de49e6c_2017-05-11,23.51559496
air_8523d6a70de49e6c_2017-05-12,40.10981435
air_8523d6a70de49e6c_2017-05-13,47.34572415
air_8523d6a70de49e6c_2017-05-14,31.7302902
air_8523d6a70de49e6c_2017-05-15,27.60476311
air_8523d6a70de49e6c_2017-05-16,30.51194812
air_8523d6a70de49e6c_2017-05-17,29.75241702
air_8523d6a70de49e6c_2017-05-18,25.43648965
air_8523d6a70de49e6c_2017-05-19,42.78606332
air_8523d6a70de49e6c_2017-05-20,46.49766263
air_8523d6a70de49e6c_2017-05-21,33.88100289
air_8523d6a70de49e6c_2017-05-22,27.60001369
air_8523d6a70de49e6c_2017-05-23,29.8258044
air_8523d6a70de49e6c_2017-05-24,28.06673765
air_8523d6a70de49e6c_2017-05-25,25.46759482
air_8523d6a70de49e6c_2017-05-26,41.64777393
air_8523d6a70de49e6c_2017-05-27,47.34220112
air_8523d6a70de49e6c_2017-05-28,34.46159558
air_8523d6a70de49e6c_2017-05-29,29.73594757
air_8523d6a70de49e6c_2017-05-30,31.05864371
air_8523d6a70de49e6c_2017-05-31,26.42849427
air_859feab8e3c9f98d_2017-04-23,24.80237505
air_859feab8e3c9f98d_2017-04-24,13.26790286
air_859feab8e3c9f98d_2017-04-25,13.44993649
air_859feab8e3c9f98d_2017-04-26,9.258057968
air_859feab8e3c9f98d_2017-04-27,15.20165858
air_859feab8e3c9f98d_2017-04-28,16.55069032
air_859feab8e3c9f98d_2017-04-29,31.31523935
air_859feab8e3c9f98d_2017-04-30,24.65847612
air_859feab8e3c9f98d_2017-05-01,13.11015539
air_859feab8e3c9f98d_2017-05-02,13.01409204
air_859feab8e3c9f98d_2017-05-03,15.47930454
air_859feab8e3c9f98d_2017-05-04,18.51227051
air_859feab8e3c9f98d_2017-05-05,18.91044874
air_859feab8e3c9f98d_2017-05-06,22.74202455
air_859feab8e3c9f98d_2017-05-07,23.50718203
air_859feab8e3c9f98d_2017-05-08,13.1345657
air_859feab8e3c9f98d_2017-05-09,13.32146521
air_859feab8e3c9f98d_2017-05-10,8.012608191
air_859feab8e3c9f98d_2017-05-11,13.62494725
air_859feab8e3c9f98d_2017-05-12,14.8728605
air_859feab8e3c9f98d_2017-05-13,24.03947323
air_859feab8e3c9f98d_2017-05-14,23.87226539
air_859feab8e3c9f98d_2017-05-15,13.50295273
air_859feab8e3c9f98d_2017-05-16,13.72909199
air_859feab8e3c9f98d_2017-05-17,9.11967951
air_859feab8e3c9f98d_2017-05-18,14.091948
air_859feab8e3c9f98d_2017-05-19,15.26149912
air_859feab8e3c9f98d_2017-05-20,24.01000624
air_859feab8e3c9f98d_2017-05-21,23.95740823
air_859feab8e3c9f98d_2017-05-22,12.92569354
air_859feab8e3c9f98d_2017-05-23,13.58288354
air_859feab8e3c9f98d_2017-05-24,8.320665351
air_859feab8e3c9f98d_2017-05-25,13.9524947
air_859feab8e3c9f98d_2017-05-26,15.19846835
air_859feab8e3c9f98d_2017-05-27,24.35713981
air_859feab8e3c9f98d_2017-05-28,25.69721771
air_859feab8e3c9f98d_2017-05-29,13.72388366
air_859feab8e3c9f98d_2017-05-30,13.69859514
air_859feab8e3c9f98d_2017-05-31,8.258388561
air_85bd13a49370c392_2017-04-23,10.82812002
air_85bd13a49370c392_2017-04-24,6.251246611
air_85bd13a49370c392_2017-04-25,9.452613031
air_85bd13a49370c392_2017-04-26,10.7099558
air_85bd13a49370c392_2017-04-27,9.338534712
air_85bd13a49370c392_2017-04-28,9.469544885
air_85bd13a49370c392_2017-04-29,16.18097568
air_85bd13a49370c392_2017-04-30,10.7382647
air_85bd13a49370c392_2017-05-01,6.231867416
air_85bd13a49370c392_2017-05-02,9.274312719
air_85bd13a49370c392_2017-05-03,13.64467321
air_85bd13a49370c392_2017-05-04,12.98080878
air_85bd13a49370c392_2017-05-05,10.62698081
air_85bd13a49370c392_2017-05-06,11.93705361
air_85bd13a49370c392_2017-05-07,9.891186686
air_85bd13a49370c392_2017-05-08,6.19476127
air_85bd13a49370c392_2017-05-09,8.834453531
air_85bd13a49370c392_2017-05-10,10.04810313
air_85bd13a49370c392_2017-05-11,8.605804379
air_85bd13a49370c392_2017-05-12,8.58989851
air_85bd13a49370c392_2017-05-13,12.23720884
air_85bd13a49370c392_2017-05-14,10.23630102
air_85bd13a49370c392_2017-05-15,6.524131904
air_85bd13a49370c392_2017-05-16,9.316957404
air_85bd13a49370c392_2017-05-17,10.40761087
air_85bd13a49370c392_2017-05-18,9.621419038
air_85bd13a49370c392_2017-05-19,8.880842264
air_85bd13a49370c392_2017-05-20,12.80106194
air_85bd13a49370c392_2017-05-21,11.39426433
air_85bd13a49370c392_2017-05-22,6.506966619
air_85bd13a49370c392_2017-05-23,9.446973317
air_85bd13a49370c392_2017-05-24,9.892186959
air_85bd13a49370c392_2017-05-25,9.549862833
air_85bd13a49370c392_2017-05-26,9.251070052
air_85bd13a49370c392_2017-05-27,13.47621261
air_85bd13a49370c392_2017-05-28,11.69483738
air_85bd13a49370c392_2017-05-29,6.769925661
air_85bd13a49370c392_2017-05-30,9.365432291
air_85bd13a49370c392_2017-05-31,9.972493725
air_86cfbf2624576fad_2017-04-23,2.513250207
air_86cfbf2624576fad_2017-04-24,6.479210115
air_86cfbf2624576fad_2017-04-25,5.378654476
air_86cfbf2624576fad_2017-04-26,6.435527141
air_86cfbf2624576fad_2017-04-27,6.173620506
air_86cfbf2624576fad_2017-04-28,8.876957724
air_86cfbf2624576fad_2017-04-29,7.1642013
air_86cfbf2624576fad_2017-04-30,2.85748513
air_86cfbf2624576fad_2017-05-01,7.684973924
air_86cfbf2624576fad_2017-05-02,5.032571638
air_86cfbf2624576fad_2017-05-03,6.14539763
air_86cfbf2624576fad_2017-05-04,5.913365764
air_86cfbf2624576fad_2017-05-05,7.33690823
air_86cfbf2624576fad_2017-05-06,6.063815354
air_86cfbf2624576fad_2017-05-07,2.609390653
air_86cfbf2624576fad_2017-05-08,7.304695817
air_86cfbf2624576fad_2017-05-09,4.74436696
air_86cfbf2624576fad_2017-05-10,5.805102011
air_86cfbf2624576fad_2017-05-11,5.379462865
air_86cfbf2624576fad_2017-05-12,7.925299559
air_86cfbf2624576fad_2017-05-13,6.292143669
air_86cfbf2624576fad_2017-05-14,2.714873375
air_86cfbf2624576fad_2017-05-15,8.402874595
air_86cfbf2624576fad_2017-05-16,5.025923094
air_86cfbf2624576fad_2017-05-17,5.893418138
air_86cfbf2624576fad_2017-05-18,5.772495305
air_86cfbf2624576fad_2017-05-19,8.283693361
air_86cfbf2624576fad_2017-05-20,6.190951166
air_86cfbf2624576fad_2017-05-21,2.954022043
air_86cfbf2624576fad_2017-05-22,7.837672676
air_86cfbf2624576fad_2017-05-23,5.097999919
air_86cfbf2624576fad_2017-05-24,5.89919945
air_86cfbf2624576fad_2017-05-25,5.739436036
air_86cfbf2624576fad_2017-05-26,8.535156827
air_86cfbf2624576fad_2017-05-27,6.76475222
air_86cfbf2624576fad_2017-05-28,2.819810954
air_86cfbf2624576fad_2017-05-29,8.078414711
air_86cfbf2624576fad_2017-05-30,5.179881743
air_86cfbf2624576fad_2017-05-31,5.916680698
air_86f7b2109e4abd65_2017-04-23,55.61040544
air_86f7b2109e4abd65_2017-04-24,23.28456252
air_86f7b2109e4abd65_2017-04-25,37.0199468
air_86f7b2109e4abd65_2017-04-26,41.43218946
air_86f7b2109e4abd65_2017-04-27,38.70975356
air_86f7b2109e4abd65_2017-04-28,32.7417455
air_86f7b2109e4abd65_2017-04-29,41.31921748
air_86f7b2109e4abd65_2017-04-30,57.0094478
air_86f7b2109e4abd65_2017-05-01,22.08523899
air_86f7b2109e4abd65_2017-05-02,36.07752055
air_86f7b2109e4abd65_2017-05-03,43.3426648
air_86f7b2109e4abd65_2017-05-04,42.36377557
air_86f7b2109e4abd65_2017-05-05,31.56314456
air_86f7b2109e4abd65_2017-05-06,40.51410126
air_86f7b2109e4abd65_2017-05-07,53.866997
air_86f7b2109e4abd65_2017-05-08,23.14968802
air_86f7b2109e4abd65_2017-05-09,37.85534156
air_86f7b2109e4abd65_2017-05-10,41.20873655
air_86f7b2109e4abd65_2017-05-11,38.00289922
air_86f7b2109e4abd65_2017-05-12,31.63721657
air_86f7b2109e4abd65_2017-05-13,42.55160171
air_86f7b2109e4abd65_2017-05-14,56.23173101
air_86f7b2109e4abd65_2017-05-15,22.42602331
air_86f7b2109e4abd65_2017-05-16,37.73557733
air_86f7b2109e4abd65_2017-05-17,40.80805732
air_86f7b2109e4abd65_2017-05-18,39.82417102
air_86f7b2109e4abd65_2017-05-19,33.74842417
air_86f7b2109e4abd65_2017-05-20,40.74027626
air_86f7b2109e4abd65_2017-05-21,57.87058868
air_86f7b2109e4abd65_2017-05-22,23.06088928
air_86f7b2109e4abd65_2017-05-23,38.20763987
air_86f7b2109e4abd65_2017-05-24,41.84885984
air_86f7b2109e4abd65_2017-05-25,38.77194657
air_86f7b2109e4abd65_2017-05-26,34.15363177
air_86f7b2109e4abd65_2017-05-27,43.07987519
air_86f7b2109e4abd65_2017-05-28,56.64248779
air_86f7b2109e4abd65_2017-05-29,23.45938476
air_86f7b2109e4abd65_2017-05-30,38.29188169
air_86f7b2109e4abd65_2017-05-31,40.74278795
air_87059630ab6fe47f_2017-04-23,4.210594716
air_87059630ab6fe47f_2017-04-24,4.010562147
air_87059630ab6fe47f_2017-04-25,5.554698211
air_87059630ab6fe47f_2017-04-26,6.272519241
air_87059630ab6fe47f_2017-04-27,4.893805843
air_87059630ab6fe47f_2017-04-28,6.011774031
air_87059630ab6fe47f_2017-04-29,4.341200897
air_87059630ab6fe47f_2017-04-30,4.160588679
air_87059630ab6fe47f_2017-05-01,4.067951468
air_87059630ab6fe47f_2017-05-02,5.098872454
air_87059630ab6fe47f_2017-05-03,7.437078397
air_87059630ab6fe47f_2017-05-04,5.565053223
air_87059630ab6fe47f_2017-05-05,6.776985032
air_87059630ab6fe47f_2017-05-06,3.370441603
air_87059630ab6fe47f_2017-05-07,4.701344338
air_87059630ab6fe47f_2017-05-08,3.970019692
air_87059630ab6fe47f_2017-05-09,4.913797127
air_87059630ab6fe47f_2017-05-10,5.870893118
air_87059630ab6fe47f_2017-05-11,4.610325612
air_87059630ab6fe47f_2017-05-12,5.71039467
air_87059630ab6fe47f_2017-05-13,3.377335035
air_87059630ab6fe47f_2017-05-14,4.962953764
air_87059630ab6fe47f_2017-05-15,4.09289761
air_87059630ab6fe47f_2017-05-16,5.29633515
air_87059630ab6fe47f_2017-05-17,5.748900402
air_87059630ab6fe47f_2017-05-18,4.837799696
air_87059630ab6fe47f_2017-05-19,5.793296961
air_87059630ab6fe47f_2017-05-20,3.251107103
air_87059630ab6fe47f_2017-05-21,4.970218788
air_87059630ab6fe47f_2017-05-22,4.025705037
air_87059630ab6fe47f_2017-05-23,5.296285153
air_87059630ab6fe47f_2017-05-24,5.925022025
air_87059630ab6fe47f_2017-05-25,4.841981313
air_87059630ab6fe47f_2017-05-26,5.893738501
air_87059630ab6fe47f_2017-05-27,3.556995678
air_87059630ab6fe47f_2017-05-28,4.954497112
air_87059630ab6fe47f_2017-05-29,4.123574568
air_87059630ab6fe47f_2017-05-30,5.437811108
air_87059630ab6fe47f_2017-05-31,6.019487069
air_87078cf7903a648c_2017-04-23,3.209680059
air_87078cf7903a648c_2017-04-24,3.385957943
air_87078cf7903a648c_2017-04-25,5.027510009
air_87078cf7903a648c_2017-04-26,5.174611978
air_87078cf7903a648c_2017-04-27,5.696502237
air_87078cf7903a648c_2017-04-28,6.72646561
air_87078cf7903a648c_2017-04-29,10.28499385
air_87078cf7903a648c_2017-04-30,3.323565396
air_87078cf7903a648c_2017-05-01,3.586991925
air_87078cf7903a648c_2017-05-02,4.932716096
air_87078cf7903a648c_2017-05-03,6.703697066
air_87078cf7903a648c_2017-05-04,7.117685164
air_87078cf7903a648c_2017-05-05,8.34302052
air_87078cf7903a648c_2017-05-06,8.153585543
air_87078cf7903a648c_2017-05-07,3.267571709
air_87078cf7903a648c_2017-05-08,3.49355037
air_87078cf7903a648c_2017-05-09,5.026129393
air_87078cf7903a648c_2017-05-10,5.134690484
air_87078cf7903a648c_2017-05-11,5.107876522
air_87078cf7903a648c_2017-05-12,6.42694512
air_87078cf7903a648c_2017-05-13,8.245317351
air_87078cf7903a648c_2017-05-14,3.348533918
air_87078cf7903a648c_2017-05-15,3.506437071
air_87078cf7903a648c_2017-05-16,5.258260788
air_87078cf7903a648c_2017-05-17,4.775343893
air_87078cf7903a648c_2017-05-18,5.535650328
air_87078cf7903a648c_2017-05-19,6.601672606
air_87078cf7903a648c_2017-05-20,8.093853764
air_87078cf7903a648c_2017-05-21,3.233968044
air_87078cf7903a648c_2017-05-22,3.445705321
air_87078cf7903a648c_2017-05-23,5.21142069
air_87078cf7903a648c_2017-05-24,5.055217712
air_87078cf7903a648c_2017-05-25,5.287705499
air_87078cf7903a648c_2017-05-26,6.894668632
air_87078cf7903a648c_2017-05-27,9.123229068
air_87078cf7903a648c_2017-05-28,3.280457831
air_87078cf7903a648c_2017-05-29,3.368845705
air_87078cf7903a648c_2017-05-30,5.341893707
air_87078cf7903a648c_2017-05-31,5.013917574
air_87467487d21891dd_2017-04-23,6.542902313
air_87467487d21891dd_2017-04-24,7.509987127
air_87467487d21891dd_2017-04-25,12.63290124
air_87467487d21891dd_2017-04-26,15.29549223
air_87467487d21891dd_2017-04-27,20.24631725
air_87467487d21891dd_2017-04-28,14.47133847
air_87467487d21891dd_2017-04-29,25.22789571
air_87467487d21891dd_2017-04-30,6.45537846
air_87467487d21891dd_2017-05-01,7.433599624
air_87467487d21891dd_2017-05-02,11.92110222
air_87467487d21891dd_2017-05-03,14.34929814
air_87467487d21891dd_2017-05-04,17.85810851
air_87467487d21891dd_2017-05-05,11.28342672
air_87467487d21891dd_2017-05-06,22.64566817
air_87467487d21891dd_2017-05-07,5.980755659
air_87467487d21891dd_2017-05-08,7.587051028
air_87467487d21891dd_2017-05-09,11.62872861
air_87467487d21891dd_2017-05-10,14.66044564
air_87467487d21891dd_2017-05-11,17.81064867
air_87467487d21891dd_2017-05-12,13.39102939
air_87467487d21891dd_2017-05-13,24.00178173
air_87467487d21891dd_2017-05-14,5.992361594
air_87467487d21891dd_2017-05-15,7.830493751
air_87467487d21891dd_2017-05-16,12.33874988
air_87467487d21891dd_2017-05-17,14.38267833
air_87467487d21891dd_2017-05-18,19.25297352
air_87467487d21891dd_2017-05-19,14.04938666
air_87467487d21891dd_2017-05-20,23.70513187
air_87467487d21891dd_2017-05-21,6.623783905
air_87467487d21891dd_2017-05-22,7.770291925
air_87467487d21891dd_2017-05-23,12.21678505
air_87467487d21891dd_2017-05-24,14.24437875
air_87467487d21891dd_2017-05-25,18.76042743
air_87467487d21891dd_2017-05-26,14.28248072
air_87467487d21891dd_2017-05-27,25.92360148
air_87467487d21891dd_2017-05-28,6.453317478
air_87467487d21891dd_2017-05-29,7.696966549
air_87467487d21891dd_2017-05-30,12.17012552
air_87467487d21891dd_2017-05-31,14.3836489
air_8764b3473ddcceaf_2017-04-23,6.750989564
air_8764b3473ddcceaf_2017-04-24,4.0085507
air_8764b3473ddcceaf_2017-04-25,4.568542541
air_8764b3473ddcceaf_2017-04-26,4.711157683
air_8764b3473ddcceaf_2017-04-27,5.018197646
air_8764b3473ddcceaf_2017-04-28,4.92555441
air_8764b3473ddcceaf_2017-04-29,9.673655131
air_8764b3473ddcceaf_2017-04-30,7.11480959
air_8764b3473ddcceaf_2017-05-01,4.418763597
air_8764b3473ddcceaf_2017-05-02,4.422465446
air_8764b3473ddcceaf_2017-05-03,5.932462903
air_8764b3473ddcceaf_2017-05-04,6.399589114
air_8764b3473ddcceaf_2017-05-05,5.926168083
air_8764b3473ddcceaf_2017-05-06,7.759273199
air_8764b3473ddcceaf_2017-05-07,6.674911163
air_8764b3473ddcceaf_2017-05-08,4.286998676
air_8764b3473ddcceaf_2017-05-09,4.362682942
air_8764b3473ddcceaf_2017-05-10,4.626862539
air_8764b3473ddcceaf_2017-05-11,4.720149021
air_8764b3473ddcceaf_2017-05-12,4.647731792
air_8764b3473ddcceaf_2017-05-13,7.936842166
air_8764b3473ddcceaf_2017-05-14,7.141450674
air_8764b3473ddcceaf_2017-05-15,4.209223215
air_8764b3473ddcceaf_2017-05-16,4.615185607
air_8764b3473ddcceaf_2017-05-17,4.535720094
air_8764b3473ddcceaf_2017-05-18,4.995245567
air_8764b3473ddcceaf_2017-05-19,4.767259993
air_8764b3473ddcceaf_2017-05-20,7.834123513
air_8764b3473ddcceaf_2017-05-21,7.019377278
air_8764b3473ddcceaf_2017-05-22,4.163854636
air_8764b3473ddcceaf_2017-05-23,4.464489865
air_8764b3473ddcceaf_2017-05-24,4.561825042
air_8764b3473ddcceaf_2017-05-25,4.960262832
air_8764b3473ddcceaf_2017-05-26,4.837275579
air_8764b3473ddcceaf_2017-05-27,8.674357032
air_8764b3473ddcceaf_2017-05-28,7.003123457
air_8764b3473ddcceaf_2017-05-29,3.987641139
air_8764b3473ddcceaf_2017-05-30,4.531578323
air_8764b3473ddcceaf_2017-05-31,4.547741601
air_876d7a23c47811cb_2017-04-23,1.548334872
air_876d7a23c47811cb_2017-04-24,14.02052514
air_876d7a23c47811cb_2017-04-25,15.60099756
air_876d7a23c47811cb_2017-04-26,17.47764012
air_876d7a23c47811cb_2017-04-27,19.24351435
air_876d7a23c47811cb_2017-04-28,18.66595983
air_876d7a23c47811cb_2017-04-29,5.473298609
air_876d7a23c47811cb_2017-04-30,1.580165482
air_876d7a23c47811cb_2017-05-01,12.96242726
air_876d7a23c47811cb_2017-05-02,14.81490204
air_876d7a23c47811cb_2017-05-03,15.49045216
air_876d7a23c47811cb_2017-05-04,16.42653487
air_876d7a23c47811cb_2017-05-05,15.24991679
air_876d7a23c47811cb_2017-05-06,4.787608313
air_876d7a23c47811cb_2017-05-07,1.552579936
air_876d7a23c47811cb_2017-05-08,13.33251382
air_876d7a23c47811cb_2017-05-09,15.33641206
air_876d7a23c47811cb_2017-05-10,16.67626693
air_876d7a23c47811cb_2017-05-11,16.87999754
air_876d7a23c47811cb_2017-05-12,16.75595734
air_876d7a23c47811cb_2017-05-13,4.731546975
air_876d7a23c47811cb_2017-05-14,1.769547595
air_876d7a23c47811cb_2017-05-15,14.16147744
air_876d7a23c47811cb_2017-05-16,15.82220051
air_876d7a23c47811cb_2017-05-17,16.60692039
air_876d7a23c47811cb_2017-05-18,18.26019581
air_876d7a23c47811cb_2017-05-19,18.14352747
air_876d7a23c47811cb_2017-05-20,4.698309906
air_876d7a23c47811cb_2017-05-21,1.653347012
air_876d7a23c47811cb_2017-05-22,13.78488319
air_876d7a23c47811cb_2017-05-23,15.66587384
air_876d7a23c47811cb_2017-05-24,16.30319151
air_876d7a23c47811cb_2017-05-25,18.23396919
air_876d7a23c47811cb_2017-05-26,18.67527367
air_876d7a23c47811cb_2017-05-27,4.935016053
air_876d7a23c47811cb_2017-05-28,1.768674803
air_876d7a23c47811cb_2017-05-29,14.34848919
air_876d7a23c47811cb_2017-05-30,15.67996937
air_876d7a23c47811cb_2017-05-31,16.32627678
air_877f79706adbfb06_2017-04-23,6.550141881
air_877f79706adbfb06_2017-04-24,8.840959342
air_877f79706adbfb06_2017-04-25,10.05382117
air_877f79706adbfb06_2017-04-26,11.62686787
air_877f79706adbfb06_2017-04-27,10.42304444
air_877f79706adbfb06_2017-04-28,11.51737749
air_877f79706adbfb06_2017-04-29,7.879783148
air_877f79706adbfb06_2017-04-30,6.72456957
air_877f79706adbfb06_2017-05-01,9.131547465
air_877f79706adbfb06_2017-05-02,8.953874293
air_877f79706adbfb06_2017-05-03,11.73211931
air_877f79706adbfb06_2017-05-04,8.624567076
air_877f79706adbfb06_2017-05-05,11.50619915
